N,P,K,temperature,humidity,ph,rainfall,soil_type,crop
204.9272197,58.13882852,205.7428591,28.770485,25.90121867,3.955597004,73.55983232,Saline Coastal Alluvium,Sorghum
106.0716362,229.5051677,10.04751433,34.37890902,38.68654922,5.882979328,39.74838655,Saline Coastal Alluvium,Mango
252.6341294,201.1321039,87.86086581,39.53107282,35.13076223,6.317807568,113.8574868,Red Sandy Loam,Sorghum
200.1747064,97.53530057,213.2283249,30.71500436,39.57796013,4.044112518,11.47276762,Red Sandy Loam,Sorghum
190.7291552,197.0095615,254.9366903,24.88234078,50.50005322,4.550569818,194.6231243,Red Sandy Loam,Cashew
156.4032842,20.2093314,90.78921908,12.35948947,72.74235336,8.248558993,117.9491285,Clay Loam,Tube Rose
241.7576402,27.59081714,159.8221896,37.77767456,78.92769318,7.14438803,292.7800402,Clay Loam,Red Gram
255.0497724,205.8110851,138.6370215,13.32867192,74.10834368,5.517077538,210.0509115,Clay Loam,Groundnut
229.115224,288.0538371,271.0671594,35.18519248,89.88693345,6.746257264,298.6636375,Red Sandy Loam,Mango
123.9983605,120.5749714,61.32854192,13.90836092,83.15868297,8.431209586,141.7447413,Clay Loam,Pearl Millet
166.4677228,262.0251663,113.9623442,28.49661415,27.79561162,4.160258143,34.30004702,Saline Coastal Alluvium,Crossandra
43.92543656,79.77824393,153.9659339,44.2190511,22.29879122,6.258129646,73.57505575,Red Sandy Loam,Sugarcane
93.85883686,213.922286,12.3422297,11.58146611,63.74320144,6.372189695,175.7443486,Saline Coastal Alluvium,Turmeric
250.1023579,149.3703778,214.7481931,24.13729546,48.77488523,7.060852465,80.34869394,Clay Loam,Tube Rose
250.3268405,39.06503947,7.612136258,12.81070545,24.98654401,7.029320894,30.22071995,Saline Coastal Alluvium,Guava
57.36919579,58.2278332,284.9215289,25.60717237,48.32348142,6.251365656,213.4833366,Clay Loam,Lemongrass
119.4514849,19.3071095,166.4493305,27.31433909,69.89260523,7.668725858,24.38078766,Saline Coastal Alluvium,Tapioca
125.23254,18.01768954,10.06186877,32.17101322,76.91758345,6.348875572,75.76440787,Red Sandy Loam,Tapioca
207.6696073,269.5849117,244.9922517,17.31301712,64.04346125,8.156142062,177.3593343,Red Sandy Loam,Tube Rose
271.6354862,288.0023722,242.8206651,44.94682202,55.44203261,7.549123314,73.80893704,Red Sandy Loam,Watermelon
194.5690022,47.90474535,250.9983272,20.70227194,93.88811315,7.484891319,280.1578305,Red Sandy Loam,Pearl Millet
266.0090721,263.8615318,34.71844009,35.05039417,22.95131091,5.523821762,104.7200371,Saline Coastal Alluvium,Groundnut
210.981378,162.5774705,285.3494047,26.99619621,50.97403969,5.714475725,294.910753,Clay Loam,Mango
248.4561437,233.8882573,137.3143153,38.34931967,39.66174463,8.263606601,260.3957459,Red Sandy Loam,Lemongrass
92.08906678,141.8697828,130.8675735,15.89523668,42.40520613,7.984505766,170.2575356,Saline Coastal Alluvium,Tube Rose
240.913118,61.11351447,34.1221956,34.73643597,82.00244277,8.113861597,164.0269995,Red Sandy Loam,Watermelon
244.3981638,273.3557521,28.5068262,13.68516327,65.22662379,7.854269935,180.8606053,Clay Loam,Sorghum
79.27208136,299.6017038,260.2157864,23.07545302,25.99399624,4.303190625,199.6379925,Saline Coastal Alluvium,Gingelly
186.0810553,252.6134489,207.208773,15.13757988,32.67938524,7.177719974,107.1716921,Clay Loam,Sugarcane
192.8090288,213.7390443,224.9452326,42.339547,22.79768311,3.944785396,259.953504,Clay Loam,Yam
250.3649554,78.9426109,25.07455252,31.22880886,67.92847757,3.951535503,197.2563497,Red Sandy Loam,Mango
252.4484771,142.5509157,277.0809412,37.5677528,61.30096914,7.68724742,196.9650213,Saline Coastal Alluvium,Banana
5.771883618,28.95924077,92.53814091,39.69854865,32.93620543,8.110840994,13.6272578,Saline Coastal Alluvium,Red Gram
285.9872691,216.9853715,76.65591448,40.15288918,89.1183163,6.56738036,150.9171797,Red Sandy Loam,Rice
120.9877382,25.82480147,256.2698482,16.68983882,91.20112548,4.757947716,176.0627927,Red Sandy Loam,Finger Millet
173.8276569,126.3174072,163.0366388,34.29757784,92.68380178,4.393364184,15.01458095,Red Sandy Loam,Tapioca
262.6268203,201.6286785,246.1500329,26.429497,68.36170972,4.528658168,172.3962079,Red Sandy Loam,Gingelly
247.7325491,229.5494721,77.51916316,23.61801608,47.4924872,6.495415612,219.4073489,Saline Coastal Alluvium,Yam
185.4342236,227.6077908,251.6369724,25.66818356,67.80212278,7.99907031,273.3563511,Saline Coastal Alluvium,Watermelon
299.8205738,125.7846257,131.6770291,26.98352109,37.89436192,4.943012932,55.46814472,Red Sandy Loam,Lemongrass
146.2623315,90.87184571,184.0374044,19.40922087,51.67636446,6.068803472,53.90177657,Clay Loam,Guava
220.8801664,204.6454693,277.2577791,37.27492738,45.34502226,8.438597754,292.6418439,Saline Coastal Alluvium,Mango
280.9705076,276.2952464,236.573899,44.47862184,54.75320859,6.700516256,18.72634039,Clay Loam,Green Chillies
99.36181797,48.05479075,34.09023978,15.35165476,45.17437843,7.995355945,202.7268532,Saline Coastal Alluvium,Green Chillies
140.0346027,134.0906504,86.40690006,43.17209195,98.68104185,5.1421743,88.89178635,Red Sandy Loam,Yam
102.2725681,115.0987695,178.1020146,27.33927934,69.4806914,8.422971423,107.9597227,Saline Coastal Alluvium,Mango
294.2190743,110.2016053,65.38994301,25.38655859,73.29965214,6.926156207,126.0927237,Saline Coastal Alluvium,Guava
136.0963388,133.012308,74.72473841,29.81293143,53.79088991,4.230308349,219.729236,Saline Coastal Alluvium,Rice
95.96523282,67.52555611,247.9530959,29.10970606,78.85033197,7.262055508,2.147317774,Saline Coastal Alluvium,Banana
182.018496,147.323582,13.26843063,13.8741854,64.96372187,6.757988678,121.658962,Red Sandy Loam,Green Chillies
124.753988,176.5989089,119.8080995,22.52610334,40.80600325,5.241284212,4.828367714,Saline Coastal Alluvium,Red Gram
79.67901047,30.45023443,17.26672382,33.21342751,66.23675519,6.731798576,199.5864274,Clay Loam,Sorghum
146.7850409,38.81992053,2.981511672,25.12406865,73.11536281,7.90016181,216.7080108,Saline Coastal Alluvium,Finger Millet
219.2442711,84.19013122,241.3674488,28.53389499,94.12715496,3.894538789,44.92753711,Red Sandy Loam,Turmeric
111.036893,254.256089,287.0662085,19.97977227,70.91215935,4.676325356,188.9891238,Clay Loam,Yam
191.2833887,43.44923215,45.36704967,27.62350679,65.75313215,5.436428515,144.2088715,Red Sandy Loam,Finger Millet
280.8904888,278.3873904,19.76995055,22.1323147,97.56876076,6.582429352,268.977958,Clay Loam,Groundnut
299.6581712,207.8719346,208.749851,14.31703766,41.8624441,3.665690458,232.5601197,Saline Coastal Alluvium,Guava
43.3465113,249.7728938,204.3910336,43.74360944,24.56828867,6.580141566,103.094435,Red Sandy Loam,Mango
238.2731527,158.4847511,160.4643064,38.45460102,63.69283431,8.090946794,233.5215487,Red Sandy Loam,Sorghum
253.6153942,243.8516636,131.0628805,44.78773518,56.1845399,5.10119001,185.095951,Clay Loam,Yam
256.2403047,27.76346409,246.3476215,18.98551102,23.03767581,8.077360315,178.7279117,Clay Loam,Tapioca
80.13897843,83.06676121,220.3641941,38.87761248,82.33510226,3.701487393,20.49736103,Saline Coastal Alluvium,Groundnut
268.3679411,157.6869442,75.0446534,19.88748083,41.36868923,5.362284287,228.2919976,Red Sandy Loam,Jack
224.8028285,216.1768549,169.4335052,42.97655801,57.29677203,8.302648871,9.194140176,Red Sandy Loam,Lemongrass
283.9004065,184.0680627,119.5782252,24.08349407,50.18427864,7.820024741,218.6397186,Red Sandy Loam,Tapioca
199.4560911,291.7557878,266.1455442,34.68835957,98.41572881,3.965196702,261.8912931,Saline Coastal Alluvium,Red Gram
210.9887359,103.0836015,268.5292662,16.19299046,57.4965798,6.407913323,238.825645,Clay Loam,Brinjal
246.1310746,221.3473449,76.0525395,38.18939664,77.06526978,5.797073693,64.03443114,Clay Loam,Banana
294.6199544,158.742289,77.26410677,39.94281918,75.57906363,3.922299656,295.0998681,Red Sandy Loam,Finger Millet
239.2248004,104.4982184,233.2402156,16.26014318,63.28954364,5.427561346,101.5176356,Saline Coastal Alluvium,Guards
114.3942861,140.9088498,252.6394734,44.28489278,20.963957,6.171290721,147.2580969,Saline Coastal Alluvium,Tapioca
134.9911831,41.34129501,205.2894127,11.51183172,87.88899485,4.607441575,278.3393267,Saline Coastal Alluvium,Tube Rose
96.65655956,119.6218125,157.7110572,32.19707226,36.47167089,4.691525448,119.5282024,Red Sandy Loam,Gingelly
94.13676492,11.34507231,180.1674606,42.74131404,87.96978556,6.783833301,244.8005648,Saline Coastal Alluvium,Rice
106.5179459,271.4779491,142.3163535,22.60669754,84.90726933,6.824034363,88.45595308,Red Sandy Loam,Tapioca
183.6173924,231.1734621,182.9218586,34.81727238,64.97218877,8.42193873,154.4023729,Clay Loam,Sorghum
243.7760915,120.8395953,16.66566816,25.05298919,62.76888662,4.056265461,84.22772326,Saline Coastal Alluvium,Finger Millet
149.884265,294.2092855,133.6047469,12.71842377,92.89332727,7.307565969,73.67894459,Red Sandy Loam,Turmeric
69.60968762,225.6912838,225.5101939,15.7827343,34.12096254,7.74933491,207.2271522,Red Sandy Loam,Sugarcane
207.6802685,145.2286406,30.8547915,42.81028276,36.30726784,5.716333479,275.2390282,Saline Coastal Alluvium,Green Chillies
17.16125985,273.2547957,104.8221212,23.34109647,33.02058919,7.294815079,276.9169748,Clay Loam,Crossandra
63.51434919,159.9756502,283.3065102,25.30501309,33.48052364,7.300755877,99.67822444,Red Sandy Loam,Tube Rose
150.292302,37.34985876,125.022694,27.07161916,73.39857149,5.552310032,220.345446,Saline Coastal Alluvium,Tapioca
115.6022297,214.4694291,65.77685269,27.84945131,66.69017382,5.471697737,134.8175995,Saline Coastal Alluvium,Groundnut
11.80922054,101.760847,53.20982617,21.57712163,67.30811397,8.066757063,79.62339184,Red Sandy Loam,Watermelon
8.302209085,250.7299681,146.3536625,30.74030334,21.80881979,6.278720107,224.0475291,Red Sandy Loam,Brinjal
123.5418856,174.6000726,28.32169598,19.94665102,39.26815275,6.06314462,76.87597599,Clay Loam,Yam
75.42507157,229.3634064,53.33824299,30.32208826,68.68685595,4.711731359,128.1772431,Clay Loam,Mango
115.2104613,35.13528308,71.1979386,34.82008056,98.60835404,7.605378125,73.56383691,Red Sandy Loam,Sorghum
6.032960169,127.6045245,286.4224727,33.12395456,36.30594198,5.235751399,297.6779696,Clay Loam,Guava
47.2924243,199.0946708,121.7881629,39.2816746,62.28400722,7.758138734,239.2826977,Clay Loam,Guards
104.3985192,109.5097836,289.2847997,39.47041276,67.74419278,6.017892746,102.9421041,Clay Loam,Guards
177.3704566,299.2499299,173.6711146,34.10038346,20.02510104,6.083848325,116.8497701,Clay Loam,Brinjal
266.7143438,16.77731176,256.230773,38.83568409,81.28901877,4.106585252,176.2985679,Clay Loam,Sorghum
14.30154804,168.1333212,154.0645005,23.77588086,58.8466758,3.705089802,176.9028725,Red Sandy Loam,Pearl Millet
255.7749544,59.6868247,87.82543534,44.50869215,44.26275631,8.350727801,253.795213,Clay Loam,Sugarcane
152.652668,283.8760193,114.1711418,20.0142143,26.43111745,5.458432441,63.01189214,Red Sandy Loam,Tube Rose
295.6600273,283.9420775,134.136737,17.87833813,27.49900929,6.199980487,283.4524193,Red Sandy Loam,Rice
144.5793873,116.3984163,99.65949544,24.24443564,87.51706177,5.108584463,182.4391894,Clay Loam,Finger Millet
277.6629008,73.35061426,26.9441808,26.29051136,74.11183531,7.082294105,233.4602128,Saline Coastal Alluvium,Lemongrass
20.0713171,297.993747,75.07959651,10.24136875,99.6766832,4.804725639,138.3452743,Saline Coastal Alluvium,Green Chillies
162.085774,232.1842426,250.9133788,13.76937849,56.38082934,5.922147489,111.9174749,Saline Coastal Alluvium,Lemongrass
263.2996073,294.2751083,65.49621468,23.80194095,76.87107851,3.581733812,159.2649212,Red Sandy Loam,Crossandra
120.3741479,24.63857288,72.90774986,19.03755041,20.51999476,4.304436345,115.8701373,Saline Coastal Alluvium,Pearl Millet
277.4104225,108.6074545,45.55649128,20.28805118,56.54813301,6.238001815,198.612749,Red Sandy Loam,Mango
80.73961253,76.46641882,168.0924904,34.10996774,24.60263333,3.915571859,271.1663233,Clay Loam,Cashew
285.246066,43.0215292,76.92499273,26.30698255,37.16082241,6.416070571,248.0087435,Clay Loam,Sorghum
120.6516277,161.3678196,34.61330646,30.95271832,58.36414345,5.711119248,74.80124562,Red Sandy Loam,Banana
38.43215998,114.9425114,11.24722347,31.38588052,60.32978069,4.930307584,80.20567798,Saline Coastal Alluvium,Pearl Millet
136.4660666,127.9260272,211.8759133,39.69107735,67.1210411,6.227120163,120.8372642,Red Sandy Loam,Mango
227.11443,251.9552882,241.338133,10.16319423,90.79128095,5.171576931,189.6017308,Clay Loam,Tapioca
296.1778756,57.84147117,85.68621227,15.14276225,33.19446389,7.312837008,79.04459773,Red Sandy Loam,Cashew
25.17517711,259.2095565,190.8028638,20.87734284,32.95783639,7.870230547,187.469967,Saline Coastal Alluvium,Cashew
53.14348169,279.7109603,74.32452995,17.64939939,62.73889392,8.0120818,16.29870009,Clay Loam,Green Chillies
210.5316301,151.9964576,148.9687127,35.13678037,83.05328228,3.78322839,25.36647834,Red Sandy Loam,Gingelly
75.8772444,150.671652,13.18402831,28.46135869,56.74209518,8.01893407,138.589934,Clay Loam,Cashew
143.9433473,138.0177492,284.4922561,16.8109595,36.97592554,5.770099759,182.0834754,Red Sandy Loam,Gingelly
111.0538503,190.8777462,26.34276296,40.18931694,46.87216999,4.694092228,168.2816337,Clay Loam,Lemongrass
83.81635954,296.6654823,87.32630788,19.73244445,49.24895869,6.969645891,50.405813,Clay Loam,Finger Millet
90.99566883,174.3009092,279.9120435,40.47752328,59.53577361,4.223493128,155.3765424,Clay Loam,Yam
235.6775255,35.64602455,244.3362628,32.42376012,22.83398249,5.323073195,127.4088396,Saline Coastal Alluvium,Sugarcane
61.87728756,234.0123874,128.3017604,38.56481034,50.90317877,6.82727004,206.149374,Saline Coastal Alluvium,Turmeric
250.3484073,176.2029165,167.5407178,20.2351447,99.53314667,8.046046777,106.5917782,Clay Loam,Lemongrass
71.10223183,2.250583273,169.4473035,42.17001931,54.63997328,4.025037945,232.4168533,Clay Loam,Green Chillies
82.120617,57.45467998,171.4454702,39.14562871,26.47691441,4.00842796,14.15495004,Clay Loam,Finger Millet
290.665682,191.2037726,69.23653994,10.02479916,65.00949103,6.824833506,6.562808511,Clay Loam,Watermelon
156.4807865,14.2496031,59.66513438,21.83897947,93.2936468,7.305412361,62.25205826,Saline Coastal Alluvium,Lemongrass
107.0965989,2.781276066,147.0259312,35.44600028,62.31885209,4.709115145,266.8811323,Clay Loam,Pearl Millet
230.1806718,101.2503045,280.6169442,44.78333318,62.61522061,4.639437218,188.698069,Saline Coastal Alluvium,Brinjal
262.0604469,144.3701738,269.7746146,20.95369784,73.82901087,8.171686313,246.3380533,Red Sandy Loam,Finger Millet
129.3811474,18.14069818,146.9808183,43.23713747,30.0420405,8.279972551,295.5047051,Clay Loam,Guards
87.21245845,296.04242,217.3202048,14.91577739,38.51299359,5.722308705,102.5401527,Clay Loam,Yam
60.48791767,38.04162301,263.3115228,17.65136942,43.97391658,5.62299864,181.3431472,Clay Loam,Sugarcane
141.542972,57.25750217,103.2730908,32.43770533,63.90135959,4.217596101,153.4757693,Saline Coastal Alluvium,Sorghum
199.0549023,279.9762031,50.04709749,18.77751517,82.6429528,4.272146429,64.00473887,Saline Coastal Alluvium,Brinjal
141.6935824,49.35485625,160.4072788,36.41588224,67.93204878,6.828587961,153.3741749,Clay Loam,Red Gram
189.7753967,143.9244347,189.2651963,15.35164193,55.34415005,8.051681188,265.6496653,Saline Coastal Alluvium,Brinjal
261.5296579,146.9936108,169.0069548,10.46024422,91.17063127,6.937114191,28.69542678,Red Sandy Loam,Sugarcane
29.9718808,293.4683006,107.1273683,27.74387883,71.03612868,6.960772452,178.5797331,Saline Coastal Alluvium,Tapioca
147.4321888,174.2038378,270.9730829,14.32071078,71.80669742,8.011402567,192.8977474,Saline Coastal Alluvium,Red Gram
266.839675,213.9474225,136.6892793,20.96927332,87.57087364,6.350670676,53.75576186,Clay Loam,Watermelon
252.7787117,245.4227985,232.5552447,44.7207186,84.49795927,4.574825116,222.2201531,Red Sandy Loam,Groundnut
278.5896601,294.2711528,201.806922,38.77348059,25.12312216,4.92698952,23.05363971,Red Sandy Loam,Gingelly
277.692463,7.138224767,81.25233808,36.66597009,51.87045737,6.894732429,81.10088374,Saline Coastal Alluvium,Green Chillies
297.0694103,106.3890599,12.83148882,33.76679429,99.69481428,7.115081003,102.2996828,Saline Coastal Alluvium,Yam
152.6465389,212.1138376,23.60118721,35.02184,44.73074453,5.776394737,272.529767,Red Sandy Loam,Pearl Millet
193.72489,151.7069872,95.31211804,39.1595448,87.6075608,4.82050312,19.58545972,Saline Coastal Alluvium,Jack
52.41338336,78.65948768,181.9285399,17.17771362,60.69957386,5.23408606,275.0200332,Saline Coastal Alluvium,Red Gram
156.6554472,118.005671,250.5133174,26.58404364,48.9073047,7.369824605,123.6030636,Red Sandy Loam,Watermelon
158.8041417,116.1008788,44.38681375,27.30340638,59.62697678,3.976165203,267.3121669,Red Sandy Loam,Guava
65.83233043,119.5379588,87.77397835,26.98660703,85.74687201,4.670955748,99.2516369,Saline Coastal Alluvium,Tapioca
142.0525008,78.76069654,299.6488369,28.19640486,49.52123418,6.056388049,30.35599346,Saline Coastal Alluvium,Rice
235.2759646,42.92000959,170.7803823,10.99595711,42.57532034,5.370329739,161.5992529,Clay Loam,Watermelon
25.36036029,18.9538752,273.0817079,18.83478704,36.20958982,5.074792545,52.64879995,Clay Loam,Crossandra
102.8370636,109.8763821,292.9593464,17.12287567,35.33243701,4.67438325,197.5526591,Red Sandy Loam,Rice
227.8371845,201.9442138,69.51912388,17.21667415,82.07578583,6.242906327,153.1586946,Red Sandy Loam,Yam
55.2386427,2.942081862,116.4267798,10.57478245,68.93677025,4.79895124,262.3068013,Red Sandy Loam,Tapioca
283.3040099,277.5678682,297.8058399,10.22907919,22.59766786,4.958336977,150.8892878,Saline Coastal Alluvium,Yam
275.2902934,16.76682844,254.6602007,38.5432391,31.55448893,6.539186614,165.6294276,Clay Loam,Crossandra
188.6998164,44.78287046,1.295563429,43.95902147,90.66110552,6.537241942,266.7214882,Red Sandy Loam,Jack
165.3899749,116.4351703,49.75937166,36.15345024,24.15720997,8.031059585,65.47938026,Clay Loam,Pearl Millet
286.7076103,190.9323565,137.656449,10.19296659,66.51220462,3.590866643,128.5375277,Red Sandy Loam,Banana
290.4895734,96.4766162,17.26327152,35.78529814,35.53096663,4.759342346,131.1603539,Saline Coastal Alluvium,Cashew
84.2719437,59.64078201,113.874729,13.24119217,65.35315382,3.803874286,260.1857592,Red Sandy Loam,Tube Rose
138.0399227,264.5719952,282.5676793,25.47527903,95.47597788,5.042489913,287.086509,Saline Coastal Alluvium,Lemongrass
58.71457878,23.02627218,11.76374578,12.05994519,73.51198259,3.970828938,288.9854993,Clay Loam,Watermelon
247.8332318,234.7634431,118.2503819,30.65859537,21.08656244,5.847900385,90.26901771,Saline Coastal Alluvium,Cashew
83.85008886,153.8909176,106.0408855,10.32116507,27.21811886,8.201592963,80.05141936,Clay Loam,Cashew
76.20365086,188.850168,260.8982364,31.50553095,82.69543862,6.513319063,29.13586932,Saline Coastal Alluvium,Crossandra
142.3585979,219.5643774,24.99106062,13.80955601,93.29080856,4.036405054,45.24897501,Red Sandy Loam,Banana
263.2989726,140.2894159,222.1672541,24.38755055,30.78845555,5.966058683,226.1306355,Saline Coastal Alluvium,Red Gram
184.5666638,22.82301246,283.7707895,42.64987395,35.74272851,7.202153063,250.7638315,Clay Loam,Tube Rose
79.75545264,119.8267035,219.963063,37.1986445,80.59903224,7.339967129,174.2819851,Clay Loam,Red Gram
29.203391,214.4322552,81.34097464,19.13855349,46.09883225,4.097553797,198.5903016,Saline Coastal Alluvium,Cashew
277.314873,262.3361561,298.999741,17.74599182,40.45966798,7.830488173,24.48111589,Red Sandy Loam,Crossandra
256.7271096,99.85482675,97.73639504,19.51086662,57.57894671,4.419673684,283.4776636,Red Sandy Loam,Yam
59.26022751,139.1584644,219.2634809,26.26903872,71.94149552,6.914851451,203.6255121,Saline Coastal Alluvium,Green Chillies
99.97903432,279.0401499,219.5143681,20.80552801,66.52802456,8.141248853,196.938658,Red Sandy Loam,Watermelon
35.32674506,265.2186053,59.79976422,18.34128936,30.15434803,4.510478798,183.7298058,Clay Loam,Pearl Millet
6.619435224,148.3368692,27.79327289,40.46319833,73.55802875,3.644562184,58.7256768,Clay Loam,Groundnut
178.4721078,210.6458563,246.2216075,37.8765234,33.4040413,8.353585624,129.6828405,Clay Loam,Yam
108.3507461,242.9709735,272.026901,33.23279505,91.08170809,4.736983405,102.0756236,Clay Loam,Sorghum
215.6648707,104.0605229,159.5529149,14.5176496,89.21211879,3.654466519,195.9257023,Red Sandy Loam,Tube Rose
241.6903168,133.0538764,169.0578121,40.6616642,78.86970201,5.94538594,118.2383504,Clay Loam,Tube Rose
283.717866,41.40958464,205.7804988,42.78504962,72.3024608,7.833567759,134.8791008,Clay Loam,Gingelly
231.1574664,78.33698237,155.1331289,40.77871406,36.06368764,8.349827513,54.68206269,Clay Loam,Groundnut
50.44657831,128.8757801,82.73612609,13.07274078,38.57472022,5.026010223,135.5552897,Clay Loam,Tube Rose
154.4089337,55.44958432,216.406242,22.0535254,47.44936799,6.643908405,165.0555533,Saline Coastal Alluvium,Pearl Millet
221.1188302,68.99285694,264.5915757,35.25252266,39.91664525,7.264142716,75.72126881,Red Sandy Loam,Banana
278.9564815,121.9488716,244.0893711,27.18628754,80.85775052,8.116142421,103.8376216,Saline Coastal Alluvium,Mango
29.79860398,278.9647698,189.3183859,26.50682499,62.14243786,4.374480359,109.1367119,Saline Coastal Alluvium,Pearl Millet
117.9677874,89.89979303,184.310608,12.53800356,22.73311816,6.528426102,158.6252821,Red Sandy Loam,Sugarcane
48.06483873,139.788807,96.59423535,42.93439801,98.35559295,4.291819388,152.8721917,Red Sandy Loam,Brinjal
241.9943362,44.27164388,122.1937068,37.21783938,20.99767183,6.378472079,191.102975,Red Sandy Loam,Finger Millet
289.9577636,62.70586026,58.22133772,41.59031025,38.63881947,8.418454806,237.9816018,Red Sandy Loam,Banana
128.0470044,53.64364309,40.35779442,32.53793767,99.69408474,7.656345694,199.2490341,Saline Coastal Alluvium,Gingelly
260.7644274,249.9184233,225.4604073,39.83861744,72.11237614,8.018234624,127.8508097,Saline Coastal Alluvium,Watermelon
126.276361,99.92361703,285.6027578,15.10219253,65.28158958,7.524959149,245.1397344,Clay Loam,Brinjal
155.4856407,108.9122225,57.84662942,34.75244557,48.38532741,6.071242663,246.8822025,Saline Coastal Alluvium,Pearl Millet
228.3512849,111.6291939,235.9754544,18.3104911,37.0650357,4.753517873,252.4076239,Red Sandy Loam,Sugarcane
63.1453992,231.0382419,128.01114,21.60824221,43.48235222,7.570819311,138.7850945,Saline Coastal Alluvium,Sugarcane
212.7450467,64.74423998,288.5078817,18.47274925,63.23459657,6.229730802,183.5771426,Saline Coastal Alluvium,Turmeric
82.50042209,154.9101386,199.863413,41.34804347,72.87670052,6.643869991,219.7867748,Saline Coastal Alluvium,Mango
218.802355,12.50233532,247.7587775,26.71609819,23.13254863,4.501392979,215.110942,Saline Coastal Alluvium,Gingelly
217.0392764,158.2645145,86.28206346,10.54222614,87.4804515,6.095001556,168.3415487,Clay Loam,Turmeric
116.0468583,37.29227891,288.2576609,15.89786269,83.30909503,7.992363609,179.3909758,Saline Coastal Alluvium,Rice
198.3581885,98.0698189,109.0619561,10.01821106,63.66022877,4.459264587,126.6034373,Clay Loam,Lemongrass
80.93243782,132.3898074,54.37098375,38.88170718,92.53333401,3.81166415,178.8390475,Saline Coastal Alluvium,Groundnut
267.8520521,62.91788711,172.84987,34.5847749,29.05163397,6.877084609,292.5913069,Red Sandy Loam,Banana
278.6627742,118.9817908,74.58865346,17.58413294,38.86908751,7.843068124,187.6839772,Saline Coastal Alluvium,Brinjal
246.5118688,120.4721819,80.19940047,33.0844373,22.57832635,6.897953381,87.49481567,Red Sandy Loam,Sugarcane
299.2238802,8.516129781,173.1197426,22.540998,64.76348816,7.255059056,62.96919919,Saline Coastal Alluvium,Jack
31.99575043,133.629281,52.55359057,28.2544837,43.39270657,7.211341848,211.2888391,Red Sandy Loam,Rice
2.146825185,173.4881052,98.92496889,29.80283413,50.08110126,8.138339162,240.6063769,Saline Coastal Alluvium,Guards
0.564083527,177.7800808,151.0819609,44.24097437,76.64862162,4.889048646,19.61240174,Saline Coastal Alluvium,Watermelon
94.03586833,176.4969996,109.4372791,36.39871004,50.14331966,5.968283576,119.7560995,Saline Coastal Alluvium,Guava
31.9578236,210.0356596,285.8128213,30.01619071,32.27579701,3.94786277,220.1063323,Saline Coastal Alluvium,Cashew
67.81435163,258.5848648,12.53546148,37.7449832,41.33862781,3.711673681,11.3102768,Clay Loam,Pearl Millet
130.7715154,237.5341452,195.3086369,15.75000695,69.43585895,6.36393825,27.91282193,Red Sandy Loam,Lemongrass
179.0597837,22.70622601,199.811196,26.47111294,41.12420677,7.717094887,43.03976918,Red Sandy Loam,Tube Rose
36.8426228,122.0808325,275.649582,28.76291313,72.75723616,7.046971209,95.83303131,Red Sandy Loam,Finger Millet
38.69472765,147.9961005,181.431336,12.52424229,87.98438678,5.448373521,69.17205037,Saline Coastal Alluvium,Tube Rose
48.96858314,105.4901694,16.42274176,30.79068725,51.72638887,8.077625539,137.2253996,Red Sandy Loam,Crossandra
195.6098506,173.8086686,104.0970817,30.14272741,74.98133179,8.204055137,30.45492036,Saline Coastal Alluvium,Turmeric
17.88165438,217.8516873,183.2879314,35.73542176,63.79420272,4.284562579,260.605277,Saline Coastal Alluvium,Sorghum
1.712447581,144.6023859,89.50654907,31.4207367,96.24754598,8.444673631,26.46513746,Clay Loam,Brinjal
33.57808816,260.9038348,118.3406448,34.21052603,73.26060117,6.731287874,116.5765434,Clay Loam,Brinjal
210.4723456,139.7406191,228.6825777,12.01328009,22.92155095,3.639346734,225.2621834,Saline Coastal Alluvium,Gingelly
86.25181993,167.9942167,185.8256568,42.44834273,74.30519809,4.011830349,111.5496353,Red Sandy Loam,Sugarcane
54.69696747,253.251559,171.3949811,44.81364456,27.83316717,6.473205739,180.4202863,Saline Coastal Alluvium,Yam
129.2927112,109.3639577,297.4594502,22.70066317,41.03254822,8.423852002,5.819771017,Saline Coastal Alluvium,Watermelon
67.55279574,202.9086568,141.7957546,32.38351855,87.33634935,5.6288553,106.4294233,Red Sandy Loam,Lemongrass
123.5795857,138.0776025,269.2621823,32.49066866,65.31344663,5.198771357,13.02128412,Clay Loam,Sugarcane
206.9750863,140.7242541,145.7987943,17.45366228,81.64022353,3.682879025,47.78147458,Red Sandy Loam,Red Gram
220.4942122,44.60289883,164.2669822,33.75595336,36.80333997,3.700945952,61.63599554,Saline Coastal Alluvium,Tube Rose
112.9373312,295.9422641,251.6127518,15.74285103,24.21298108,4.201164137,241.0747186,Clay Loam,Banana
165.9190187,72.61704019,65.0674241,30.88946374,50.26357462,6.207633535,244.0151778,Saline Coastal Alluvium,Brinjal
188.1402725,206.8389804,246.0212763,34.04643549,84.72060677,7.673157823,243.2111785,Clay Loam,Red Gram
120.524266,256.1807334,210.074168,29.73512347,94.34668921,5.208344423,286.1667949,Saline Coastal Alluvium,Watermelon
295.3466343,201.4308742,71.94483319,33.47051932,97.70568247,4.585161417,136.9804777,Clay Loam,Mango
24.16671323,106.3895547,76.63779455,32.01640673,87.86951102,4.569608571,218.2467461,Clay Loam,Gingelly
